left,right,match,prompt,completion,pred_ditto_new_wdc_small,pred_ditto_new_wdc_medium,pred_ditto_new_wdc_large
"title: Hikvision DVR 16 CH fino a 8Mpx Turbo 3.0 DS-7216HUHI-K2 
description: Hikvision DVR 16 CH fino a 8Mpx Turbo 3.0 DS-7216HUHI-K2 
price: 3.726E2 
priceCurrency: EUR","title: 1 Fujifilm Instax Square Film Black Frame 
price: 3800 
priceCurrency: HUF",False,"title: Hikvision DVR 16 CH fino a 8Mpx Turbo 3.0 DS-7216HUHI-K2 
description: Hikvision DVR 16 CH fino a 8Mpx Turbo 3.0 DS-7216HUHI-K2 
price: 3.726E2 
priceCurrency: EUR

###

title: 1 Fujifilm Instax Square Film Black Frame 
price: 3800 
priceCurrency: HUF

###

Same product?", no,False,False,False
"title: Full Frame E-Mount FE 70-200mm F4 G OSS Lens 
description: 70-200mm E-mount G lens with Optical SteadyShot for stable images, F4 aperture and two ED glass elements 
price: 2088.0 
priceCurrency: AUD","title: Shimano, Ultegra CN-6701, Chain, 10sp., 116 links 
description: The Ultegra CN-6701 10 speed bicycle chain is a narrow, lightweight directional chain engineered to offer optimal cassette and chainset interaction and maximum power transfer for a greater cycling performance. 
price: 45.99 
priceCurrency: CAD",False,"title: Full Frame E-Mount FE 70-200mm F4 G OSS Lens 
description: 70-200mm E-mount G lens with Optical SteadyShot for stable images, F4 aperture and two ED glass elements 
price: 2088.0 
priceCurrency: AUD

###

title: Shimano, Ultegra CN-6701, Chain, 10sp., 116 links 
description: The Ultegra CN-6701 10 speed bicycle chain is a narrow, lightweight directional chain engineered to offer optimal cassette and chainset interaction and maximum power transfer for a greater cycling performance. 
price: 45.99 
priceCurrency: CAD

###

Same product?", no,False,False,False
"title: Corsair 8GB (1x8GB) 3000MHz CL16 Vengeance LPX Black 
price: 159 
priceCurrency: PLN","title: Crystal Series 680X RGB Tempered Glass, No PSU, E-ATX, White, Mid Tower Case 
description: Crystal Series 680X RGB ATX High Airflow Tempered Glass Smart Case — WhiteThe CORSAIR Crystal Series 680X RGB is a dual-chamber tempered glass ATX smart case boasting superb airflow and brilliant RGB lighting to efficiently cool and illuminate the most demanding systems. 
price: 339.23 
priceCurrency: USD",False,"title: Corsair 8GB (1x8GB) 3000MHz CL16 Vengeance LPX Black 
price: 159 
priceCurrency: PLN

###

title: Crystal Series 680X RGB Tempered Glass, No PSU, E-ATX, White, Mid Tower Case 
description: Crystal Series 680X RGB ATX High Airflow Tempered Glass Smart Case — WhiteThe CORSAIR Crystal Series 680X RGB is a dual-chamber tempered glass ATX smart case boasting superb airflow and brilliant RGB lighting to efficiently cool and illuminate the most demanding systems. 
price: 339.23 
priceCurrency: USD

###

Same product?", no,False,False,False
"brand: TP-LINK 
title: TP-LINK Wireless Access Point (TL-WA901ND) 
description: 450Mbps wireless transmission rate | 1x 10/100M Ethernet Port RJ45 | Multiple operating modes: Access Point, Client, Universal/ WDS Repeater, Wireless Bridge 
price: 30.38 
priceCurrency: EUR","title: TP-Link TL-SF1024switch - 24 ports 
description: TP-Link 24-Port 10/100 Switch 19\-Rack 
price: 48.78 
priceCurrency: GBP",False,"brand: TP-LINK 
title: TP-LINK Wireless Access Point (TL-WA901ND) 
description: 450Mbps wireless transmission rate | 1x 10/100M Ethernet Port RJ45 | Multiple operating modes: Access Point, Client, Universal/ WDS Repeater, Wireless Bridge 
price: 30.38 
priceCurrency: EUR

###

title: TP-Link TL-SF1024switch - 24 ports 
description: TP-Link 24-Port 10/100 Switch 19\-Rack 
price: 48.78 
priceCurrency: GBP

###

Same product?", no,False,False,False
"title: LG 31,5\ 4K Monitor 32UK550-B 
description: LG 31,5\ 4K Monitor 32UK550-B Monitori 
price: 1052.40 
priceCurrency: BAM","title: 3M - Sekretessfilter 27\ Widescreen 16:9 
description: 3M Sekretessfilter 27\ Widescreen 16:9(PF27.0W9) - Type: Skærmbeskytter 
price: 1237.50 
priceCurrency: DKK",False,"title: LG 31,5\ 4K Monitor 32UK550-B 
description: LG 31,5\ 4K Monitor 32UK550-B Monitori 
price: 1052.40 
priceCurrency: BAM

###

title: 3M - Sekretessfilter 27\ Widescreen 16:9 
description: 3M Sekretessfilter 27\ Widescreen 16:9(PF27.0W9) - Type: Skærmbeskytter 
price: 1237.50 
priceCurrency: DKK

###

Same product?", no,False,False,False
"title: watch only time man Tissot Heritage T1184101105700 
description: Tissot Men's Time Only Watch from the Heritage Collection of the Visodat Line.Watch Name: Tissot Heritage Visodat.With 316L Round Shape Stainless Steel Case Size 40Mm With A Thickness Of 10.66Mm And Distance Between The Lugs Of 20Mm. Domed scratch-resistant sapphire. The dial is black with Arabic numerals. The strap is made of gray stainless steel with a jewel clasp. Swiss Made Watch With Swiss Movement, Quartz And Eol Quartz Power. Model: Eta F06.111. Battery: Renata 371 type. Functions: Eol (Battery End-Of-Life Indicator). Weight: 82 G. Waterproof watch up to 3 bar (30 meters / 100 feet). The reference is T1184101105700 
price: 320.00 
priceCurrency: EUR",title: Tissot T-Sport T-Race Chronograph Watch T1154173705100,False,"title: watch only time man Tissot Heritage T1184101105700 
description: Tissot Men's Time Only Watch from the Heritage Collection of the Visodat Line.Watch Name: Tissot Heritage Visodat.With 316L Round Shape Stainless Steel Case Size 40Mm With A Thickness Of 10.66Mm And Distance Between The Lugs Of 20Mm. Domed scratch-resistant sapphire. The dial is black with Arabic numerals. The strap is made of gray stainless steel with a jewel clasp. Swiss Made Watch With Swiss Movement, Quartz And Eol Quartz Power. Model: Eta F06.111. Battery: Renata 371 type. Functions: Eol (Battery End-Of-Life Indicator). Weight: 82 G. Waterproof watch up to 3 bar (30 meters / 100 feet). The reference is T1184101105700 
price: 320.00 
priceCurrency: EUR

###

title: Tissot T-Sport T-Race Chronograph Watch T1154173705100

###

Same product?", no,False,False,False
"title: Seagate 6TB 7200rpm SATA-600 256MB NAS HDD ST6000NE000 
price: 81096 
priceCurrency: HUF","title: Seagate IronWolf 6TB NAS Hard Drive 
description: Seagate IronWolf 6TB NAS Hard DriveSeagate IronWolf 6TB NAS Hard Drive 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage For everything NAS 
price: 41500.00 
priceCurrency: KES",False,"title: Seagate 6TB 7200rpm SATA-600 256MB NAS HDD ST6000NE000 
price: 81096 
priceCurrency: HUF

###

title: Seagate IronWolf 6TB NAS Hard Drive 
description: Seagate IronWolf 6TB NAS Hard DriveSeagate IronWolf 6TB NAS Hard Drive 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage For everything NAS 
price: 41500.00 
priceCurrency: KES

###

Same product?", no,True,False,False
"title: Samsung QN50Q60T 50\ QLED 4K Smart TV 
description: 50\ Class Q60T QLED 4K UHD HDR Smart TV 
price: 1095.00 
priceCurrency: BMD","brand: Epson 
title: Epson Tinte schwarz-photo f. R3000 
price: 27.28 
priceCurrency: EUR",False,"title: Samsung QN50Q60T 50\ QLED 4K Smart TV 
description: 50\ Class Q60T QLED 4K UHD HDR Smart TV 
price: 1095.00 
priceCurrency: BMD

###

brand: Epson 
title: Epson Tinte schwarz-photo f. R3000 
price: 27.28 
priceCurrency: EUR

###

Same product?", no,False,False,False
"brand: Ubiquiti 
title: Ubiquiti UVC-G3-BULLET 3 pack 
description: The UniFi Video Camera G3 Bullet features clear 1080p video resolution. The ball joint mount design offers flexible 3-axis adjustment and can be mounted indoors or outdoors. The camera has infrared LEDs with an automatic IR cut filter for day and night surveillance. Supports 802.3af or 24V Passive PoE. Available in 3-pack.UVC-G3-BULLETDimensionsØ 75 x 140 mm(Ø 2.95 x 5.51\)Weight300 g(10.58 oz)EnclosureInjection-Molded Polycarbonate and Die-Cast AluminumNetworking Interface(1) 10/100 Ethernet PortSensor1/3\ 4-Megapixel HDR SensorLensEFL 3.6 mm, f/1.8Night ModeIR LEDs with Mechanical IR Cut FilterMicrophoneYesButtonFactory Reset ButtonPower Method802.3af PoE or 24V Passive PoEPower Supply802.3af PoE SwitchMaximum Power Consumption Standalone With Optional IR Extender4W 9WMountingWall/Ceiling/PoleOperating Temperature-20 to 50° C (-4 to 122° F)Operating Humidity20 - 90% NoncondensingVIDEOVideo CompressionH.264Resolution1080p Full HD (1920x1080)Maximum Frame Rate30 FPSImage S
price: 404.74 
priceCurrency: USD","title: Ubiquiti UniFi Video Camera G3 FLEX 3-Pack UVC-G3-FLEX-3 Ubiquiti 
price: 200.00 
priceCurrency: EUR",False,"brand: Ubiquiti 
title: Ubiquiti UVC-G3-BULLET 3 pack 
description: The UniFi Video Camera G3 Bullet features clear 1080p video resolution. The ball joint mount design offers flexible 3-axis adjustment and can be mounted indoors or outdoors. The camera has infrared LEDs with an automatic IR cut filter for day and night surveillance. Supports 802.3af or 24V Passive PoE. Available in 3-pack.UVC-G3-BULLETDimensionsØ 75 x 140 mm(Ø 2.95 x 5.51\)Weight300 g(10.58 oz)EnclosureInjection-Molded Polycarbonate and Die-Cast AluminumNetworking Interface(1) 10/100 Ethernet PortSensor1/3\ 4-Megapixel HDR SensorLensEFL 3.6 mm, f/1.8Night ModeIR LEDs with Mechanical IR Cut FilterMicrophoneYesButtonFactory Reset ButtonPower Method802.3af PoE or 24V Passive PoEPower Supply802.3af PoE SwitchMaximum Power Consumption Standalone With Optional IR Extender4W 9WMountingWall/Ceiling/PoleOperating Temperature-20 to 50° C (-4 to 122° F)Operating Humidity20 - 90% NoncondensingVIDEOVideo CompressionH.264Resolution1080p Full HD (1920x1080)Maximum Frame Rate30 FPSImage S
price: 404.74 
priceCurrency: USD

###

title: Ubiquiti UniFi Video Camera G3 FLEX 3-Pack UVC-G3-FLEX-3 Ubiquiti 
price: 200.00 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Sony 24-240mm f/3.5-6.3 Zoom Lens 
description: This Sonyzoomlens is perfect for all of the obstacles of youreverydaylife, with a range wide enough to capture all from landscapes, to portraits and sports. Compatible with allSony E-Mountcameras, including the full-frame options, the Sony FE 24-240mm F3.5-6.3 OSS maintains the consistently high quality and compact form factor that has become a defining characteristic of this compact system range. A built-in optical image stabiliser and quality optical design aid in the capture of consistently sharp and detailed photographs.Built inoptical image stabiliserQuality dust and moisture resistant construction7-blade circular aperture for high quality bokeh5 Aspherical and 1 ED elementLinear motor Autofocus 
price: 1298 
priceCurrency: AUD","brand: Daniel Wellington 
title: Daniel Wellington Classic Sheffield Watch | Silver 40mm 
description: Nothing is as sleek and refined as a supple black leather wristband attached to a slim and chic watch case. With the Classic Sheffield Men's Watch from Daniel Wellington all of your style needs will be met. [Details] Strap: Leather Strap Color: Black Case Color: Silver Dial Color: Eggshell white... 
price: 229.00 
priceCurrency: USD",False,"title: Sony 24-240mm f/3.5-6.3 Zoom Lens 
description: This Sonyzoomlens is perfect for all of the obstacles of youreverydaylife, with a range wide enough to capture all from landscapes, to portraits and sports. Compatible with allSony E-Mountcameras, including the full-frame options, the Sony FE 24-240mm F3.5-6.3 OSS maintains the consistently high quality and compact form factor that has become a defining characteristic of this compact system range. A built-in optical image stabiliser and quality optical design aid in the capture of consistently sharp and detailed photographs.Built inoptical image stabiliserQuality dust and moisture resistant construction7-blade circular aperture for high quality bokeh5 Aspherical and 1 ED elementLinear motor Autofocus 
price: 1298 
priceCurrency: AUD

###

brand: Daniel Wellington 
title: Daniel Wellington Classic Sheffield Watch | Silver 40mm 
description: Nothing is as sleek and refined as a supple black leather wristband attached to a slim and chic watch case. With the Classic Sheffield Men's Watch from Daniel Wellington all of your style needs will be met. [Details] Strap: Leather Strap Color: Black Case Color: Silver Dial Color: Eggshell white... 
price: 229.00 
priceCurrency: USD

###

Same product?", no,False,False,False
"title: APC RT 20000 VA RM 230V Smart-UPS 
description: APCSmart-UPS On-Line,16 kW /20 kVA,Input230V, 400V 3PH /Output230V, Interface Port DB-9 RS-232, RJ-45 10/100 Base-T, Smart-Slot, Extended runtime model, Rack Height 12U 
price: 36633.450001 
priceCurrency: AED","title: APC Smart-UPS SRT 10000VA 230V (SRT10KXLI) 
description: Smart-UPS On-LineSRT10KXLIAPC Smart-UPS SRT 10000VA 230VThay ắc quy (Replacement Battery)APC Replacement battery cartride #140 (APCRBC140)RBC #140 x 2= 192VDC, [12V-5AH x 16] x 2 = 32pcs[LONG WP5-12, 12V-5AH] x 32 (4 modules) 
price: 0 
priceCurrency: VND",False,"title: APC RT 20000 VA RM 230V Smart-UPS 
description: APCSmart-UPS On-Line,16 kW /20 kVA,Input230V, 400V 3PH /Output230V, Interface Port DB-9 RS-232, RJ-45 10/100 Base-T, Smart-Slot, Extended runtime model, Rack Height 12U 
price: 36633.450001 
priceCurrency: AED

###

title: APC Smart-UPS SRT 10000VA 230V (SRT10KXLI) 
description: Smart-UPS On-LineSRT10KXLIAPC Smart-UPS SRT 10000VA 230VThay ắc quy (Replacement Battery)APC Replacement battery cartride #140 (APCRBC140)RBC #140 x 2= 192VDC, [12V-5AH x 16] x 2 = 32pcs[LONG WP5-12, 12V-5AH] x 32 (4 modules) 
price: 0 
priceCurrency: VND

###

Same product?", no,False,False,False
"title: Kingston Hyperx Fury 16GB 3200Mhz DDR4 Cl16 DIMM Black 
description: Kingston Hyperx Fury 16GB 3200Mhz DDR4 Cl16 DIMM Black 
price: R2 199,98 incl tax 
priceCurrency: ZAR","brand: Canon 
title: Canon Canon EF-S 18-200mm f/3.5-5.6 IS 
price: 699.99 
priceCurrency: USD",False,"title: Kingston Hyperx Fury 16GB 3200Mhz DDR4 Cl16 DIMM Black 
description: Kingston Hyperx Fury 16GB 3200Mhz DDR4 Cl16 DIMM Black 
price: R2 199,98 incl tax 
priceCurrency: ZAR

###

brand: Canon 
title: Canon Canon EF-S 18-200mm f/3.5-5.6 IS 
price: 699.99 
priceCurrency: USD

###

Same product?", no,False,False,False
"title: Audio-Technica Consumer ATH-PRO7X Professional On-Ear DJ Monitor Headphones 
description: High-Fidelity Audio Reproduction for DJs45mm Large-Aperture DriversSleek, Minimalist, On-Ear DesignSoft, Comfortable Earpads 
price: 799 
priceCurrency: AED","title: Canon 0628B025 (5 BK) Ink cartridge black, 800 pages, 26ml, Pack qty 2 
description: This exclusive Canon PGI-5 Twin Pack includes two individual ink tanks of the specially formulated PGI-5 Pigment Black Ink Tank. The specially formulated PGI-5 Pigment ink produces crisp, smudge-resistant text for professional quality documents. Canon?s proprietary FINE (Full Photolithographic Inkjet Nozzle Engineering) technology delivers exceptional sharpness and detail. Plus, when printing with genuine Canon inks and photo papers the ChromaLife100 system produces beautiful, long-lasting photos. Plus, these individual ink tanks can help reduce waste and save you money by only replacing the color that runs out.Compatible Printers: Canon Pixma IP 4200 X, Canon Pixma IX 4000, Canon Pixma IP 5200 Series, Canon Pixma IP 4500 Series, Canon Pixma IX 4000 Series, Canon Pixma IP 4200 Series, Canon Pixma MP 520 Series, Canon Pixma MP 800 Series, Canon Pixma MP 600 Series, Canon Pixma MP 520 X, Canon Pixma MP 520, Canon Pixma MP 810, Canon Pixma MP 500, Canon Pixma MP 510, Canon Pi
price: 28.99 
priceCurrency: GBP",False,"title: Audio-Technica Consumer ATH-PRO7X Professional On-Ear DJ Monitor Headphones 
description: High-Fidelity Audio Reproduction for DJs45mm Large-Aperture DriversSleek, Minimalist, On-Ear DesignSoft, Comfortable Earpads 
price: 799 
priceCurrency: AED

###

title: Canon 0628B025 (5 BK) Ink cartridge black, 800 pages, 26ml, Pack qty 2 
description: This exclusive Canon PGI-5 Twin Pack includes two individual ink tanks of the specially formulated PGI-5 Pigment Black Ink Tank. The specially formulated PGI-5 Pigment ink produces crisp, smudge-resistant text for professional quality documents. Canon?s proprietary FINE (Full Photolithographic Inkjet Nozzle Engineering) technology delivers exceptional sharpness and detail. Plus, when printing with genuine Canon inks and photo papers the ChromaLife100 system produces beautiful, long-lasting photos. Plus, these individual ink tanks can help reduce waste and save you money by only replacing the color that runs out.Compatible Printers: Canon Pixma IP 4200 X, Canon Pixma IX 4000, Canon Pixma IP 5200 Series, Canon Pixma IP 4500 Series, Canon Pixma IX 4000 Series, Canon Pixma IP 4200 Series, Canon Pixma MP 520 Series, Canon Pixma MP 800 Series, Canon Pixma MP 600 Series, Canon Pixma MP 520 X, Canon Pixma MP 520, Canon Pixma MP 810, Canon Pixma MP 500, Canon Pixma MP 510, Canon Pi
price: 28.99 
priceCurrency: GBP

###

Same product?", no,False,False,False
"brand: Fujifilm 
title: Fujifilm XF 80 mm F2,8 R LM OIS WR Makro schwarz 
price: 1149.00 
priceCurrency: EUR","brand: Fujifilm 
title: Fujifilm XF 80mm f2.8 R LM WR Macro Lens 
price: 1149.00 
priceCurrency: GBP",True,"brand: Fujifilm 
title: Fujifilm XF 80 mm F2,8 R LM OIS WR Makro schwarz 
price: 1149.00 
priceCurrency: EUR

###

brand: Fujifilm 
title: Fujifilm XF 80mm f2.8 R LM WR Macro Lens 
price: 1149.00 
priceCurrency: GBP

###

Same product?", yes,True,True,True
"title: ASUS ROG STRIX X570-F GAMING Emolevy - AMD X570 - AMD AM4 socket - DDR4 RAM - ATX 
description: Emolevy, ATX, AMD AM4 Socket, AMD X570, 2 x PCI-Express 4.0 x16, Dual DDR4-3200 - 4 x DIMM slots, 8 x SATA-600 / 2 x M.2 PCI-Express 4.0 (2242 / 2260 / 2280), USB 3.2 Gen 2 Type A & C, DisplayPort / HDMI (tukee 4K) yhteys, Intel I211-AT Gigabit LAN, AMD Radeon Graphics tuki (CPU tarvitaan), Realtek S1220A HD Audio (8-kanavat), tukee SLI / CrossFireX 
price: 289.00 
priceCurrency: DKK","title: Life Extension, Super Ubiquinol CoQ10, renfort mitochondrial avancé, 50 mg, 30 capsules molles 
description: Enhanced Delivery System for Maximum AbsorptionDietary SupplementNon GMO LE CertifiedMade with Quality Kaneka UbiquinolCoQ10 promotes heart health and cellular energy production. Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support™ is formulated with a highly bioavailable ubiquinol form of coenzyme Q10 and augmented with the adaptogen PrimaVie® shilajit, which is shown to further increase CoQ10 absorption, promote cardiovascular health and help promote youthful cellular energy production.Your heart cells need CoQ10—but so do your other organs. That’s why CoQ10 is also highly concentrated in your brain, liver and kidneys.CoQ10 Benefits Promotes cellular energy production, especially in the high-energy organs such as the brain, the liver, kidneys & the heartContains ultra-absorbable ubiquinol CoQ10 augmented with PrimaVie® shilajit to promote mitochondrial CoQ10 absorption to support greater cellular energy outputProvides powerful cardiovascular & antioxidant supportOf
price: 12.80 
priceCurrency: EUR",False,"title: ASUS ROG STRIX X570-F GAMING Emolevy - AMD X570 - AMD AM4 socket - DDR4 RAM - ATX 
description: Emolevy, ATX, AMD AM4 Socket, AMD X570, 2 x PCI-Express 4.0 x16, Dual DDR4-3200 - 4 x DIMM slots, 8 x SATA-600 / 2 x M.2 PCI-Express 4.0 (2242 / 2260 / 2280), USB 3.2 Gen 2 Type A & C, DisplayPort / HDMI (tukee 4K) yhteys, Intel I211-AT Gigabit LAN, AMD Radeon Graphics tuki (CPU tarvitaan), Realtek S1220A HD Audio (8-kanavat), tukee SLI / CrossFireX 
price: 289.00 
priceCurrency: DKK

###

title: Life Extension, Super Ubiquinol CoQ10, renfort mitochondrial avancé, 50 mg, 30 capsules molles 
description: Enhanced Delivery System for Maximum AbsorptionDietary SupplementNon GMO LE CertifiedMade with Quality Kaneka UbiquinolCoQ10 promotes heart health and cellular energy production. Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support™ is formulated with a highly bioavailable ubiquinol form of coenzyme Q10 and augmented with the adaptogen PrimaVie® shilajit, which is shown to further increase CoQ10 absorption, promote cardiovascular health and help promote youthful cellular energy production.Your heart cells need CoQ10—but so do your other organs. That’s why CoQ10 is also highly concentrated in your brain, liver and kidneys.CoQ10 Benefits Promotes cellular energy production, especially in the high-energy organs such as the brain, the liver, kidneys & the heartContains ultra-absorbable ubiquinol CoQ10 augmented with PrimaVie® shilajit to promote mitochondrial CoQ10 absorption to support greater cellular energy outputProvides powerful cardiovascular & antioxidant supportOf
price: 12.80 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Corsair Carbide Series Gaming Case 175R RGB Tempered Glass Mid-Tower ATX | CC-9011171-WW 
description: Give your system a look that's both clean and classic with smooth curved edges, a polished finish, and a front-facing Corsair logo backlit by an RGB fan with six customizable RGB LEDs. An edge-to-edge Tempered glass Side panel window shows off your PC's components. A full-length PSU cover hides your PSU and cables out of sight, making immaculate builds easier to create than ever. Fits up to 6x 120mm or 4x 140mm cooling fans for terrific airflow that keeps your PC cool, or multiple radiators in sizes up to 360mm. Connect the included RGB fan to compatible Asus, Gigabyte, or MSI motherboards and their accompanying software to customize and control RGB fan lighting 
price: 369.60 
priceCurrency: AED","brand: Corsair 
title: Corsair Carbide 275R Mid Tower ATX Case White TG CC-9011133-WW | PCByte 
description: Motherboard compatibility :Mini-ITX, MicroATX, ATXTempered glass window side panelExpansion slot : 7Storage slot :2x 3.5 
price: 135.0 
priceCurrency: AUD",False,"title: Corsair Carbide Series Gaming Case 175R RGB Tempered Glass Mid-Tower ATX | CC-9011171-WW 
description: Give your system a look that's both clean and classic with smooth curved edges, a polished finish, and a front-facing Corsair logo backlit by an RGB fan with six customizable RGB LEDs. An edge-to-edge Tempered glass Side panel window shows off your PC's components. A full-length PSU cover hides your PSU and cables out of sight, making immaculate builds easier to create than ever. Fits up to 6x 120mm or 4x 140mm cooling fans for terrific airflow that keeps your PC cool, or multiple radiators in sizes up to 360mm. Connect the included RGB fan to compatible Asus, Gigabyte, or MSI motherboards and their accompanying software to customize and control RGB fan lighting 
price: 369.60 
priceCurrency: AED

###

brand: Corsair 
title: Corsair Carbide 275R Mid Tower ATX Case White TG CC-9011133-WW | PCByte 
description: Motherboard compatibility :Mini-ITX, MicroATX, ATXTempered glass window side panelExpansion slot : 7Storage slot :2x 3.5 
price: 135.0 
priceCurrency: AUD

###

Same product?", no,False,False,False
title: DS-7332HQHI-K4 Hikvision 2MP Analogue 32 Channel Turbo 4.0 DVR,"title: DVR Standalone HIKVISION DS-7204HQHI-K1 
price: 309 
priceCurrency: RON",False,"title: DS-7332HQHI-K4 Hikvision 2MP Analogue 32 Channel Turbo 4.0 DVR

###

title: DVR Standalone HIKVISION DS-7204HQHI-K1 
price: 309 
priceCurrency: RON

###

Same product?", no,False,False,False
"title: Monitor 27 XUB2792QSU- IPS,ETE PANEL 
price: 1687.70 
priceCurrency: PLN","title: Access Point|TP-LINK|300 Mbps|IEEE 802.3af|IEEE 802.11b|IEEE 802.11g|IEEE 802.11n|1xRJ45|Number of antennas 2|EAP115 
description: Type Wireless Access Point | Data transmission speed 300 Mbps | IEEE 802.3af | IEEE 802.11b | IEEE 802.11g | IEEE 802.11n | 64, 128, 152-bit WEP | WPA - Wi-Fi Protected Access | WPA2 - Wi-Fi Protected Access | Antenna Type Built-in | Antenna Gain 3 dB | Number of antennas 2 | Wireless Frequency Range 2.4-2.4835GHz | Power supply requirements PoE or external 12VDC/1.0A | Dimensions 180*180*47.5mm 
price: 33.65 
priceCurrency: EUR",False,"title: Monitor 27 XUB2792QSU- IPS,ETE PANEL 
price: 1687.70 
priceCurrency: PLN

###

title: Access Point|TP-LINK|300 Mbps|IEEE 802.3af|IEEE 802.11b|IEEE 802.11g|IEEE 802.11n|1xRJ45|Number of antennas 2|EAP115 
description: Type Wireless Access Point | Data transmission speed 300 Mbps | IEEE 802.3af | IEEE 802.11b | IEEE 802.11g | IEEE 802.11n | 64, 128, 152-bit WEP | WPA - Wi-Fi Protected Access | WPA2 - Wi-Fi Protected Access | Antenna Type Built-in | Antenna Gain 3 dB | Number of antennas 2 | Wireless Frequency Range 2.4-2.4835GHz | Power supply requirements PoE or external 12VDC/1.0A | Dimensions 180*180*47.5mm 
price: 33.65 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Canon EF-S 10-18mm F4.5-5.6 IS STM 
description: With a compact, lightweight design that’s ideal for travel, this ultra-wide-angle EF-S zoom lens lets you fit more in every shot for dramatic landscapes and expressive architectural images. 
price: 195.00 
priceCurrency: GBP","brand: Canon 
title: Canon EF-S 55-250mm f/4-5.6 IS STM 
description: Compact, powerful telephoto zoomTaking you closer to the action, the EF-S 55-250mm f/4-5.6 IS STM is the perfect companion for your EOS’s 18-55mm standard zoom lens, and ideal for wildlife, sports and travel photography. It combines powerful telephoto performance with great image quality and instinctive handling.Optical Image StabilizerTo help maintain sharpness, the EF-S 55-250mm f/4-5.6 IS STM incorporates Canon’s Image Stabilizer technology. This allows shutter speeds up to 3.5 stops slower than normal to be used while protecting against the effects of camera shake – great in low light or when shooting at long zoom settings. Panning detection automatically turns off stabilisation in either the horizontal or vertical direction, helping convey a sense of speed when photographing moving subjects.STM technologyThe EF-S 55-250mm f/4-5.6 IS STM features stepping motor (STM) technology for smooth, quiet continuous focusing when capturing video with your EOS and fast, accurate 
price: 2.9999E2 
priceCurrency: EUR",False,"title: Canon EF-S 10-18mm F4.5-5.6 IS STM 
description: With a compact, lightweight design that’s ideal for travel, this ultra-wide-angle EF-S zoom lens lets you fit more in every shot for dramatic landscapes and expressive architectural images. 
price: 195.00 
priceCurrency: GBP

###

brand: Canon 
title: Canon EF-S 55-250mm f/4-5.6 IS STM 
description: Compact, powerful telephoto zoomTaking you closer to the action, the EF-S 55-250mm f/4-5.6 IS STM is the perfect companion for your EOS’s 18-55mm standard zoom lens, and ideal for wildlife, sports and travel photography. It combines powerful telephoto performance with great image quality and instinctive handling.Optical Image StabilizerTo help maintain sharpness, the EF-S 55-250mm f/4-5.6 IS STM incorporates Canon’s Image Stabilizer technology. This allows shutter speeds up to 3.5 stops slower than normal to be used while protecting against the effects of camera shake – great in low light or when shooting at long zoom settings. Panning detection automatically turns off stabilisation in either the horizontal or vertical direction, helping convey a sense of speed when photographing moving subjects.STM technologyThe EF-S 55-250mm f/4-5.6 IS STM features stepping motor (STM) technology for smooth, quiet continuous focusing when capturing video with your EOS and fast, accurate 
price: 2.9999E2 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: LOGITECH - USB HEADSET H540 IN ACCS 
description: LOGITECH USB HEADSET H540 IN ACCS (981-000480) - TYPE: Wired Headset","title: Logitech H650e USB PC Headset 
description: The Logitech USB Headset H650e is ideal for employees who need to block off surrounding noise for laser-like focus during desktop calls. 
price: 2871.460 
priceCurrency: THB",False,"title: LOGITECH - USB HEADSET H540 IN ACCS 
description: LOGITECH USB HEADSET H540 IN ACCS (981-000480) - TYPE: Wired Headset

###

title: Logitech H650e USB PC Headset 
description: The Logitech USB Headset H650e is ideal for employees who need to block off surrounding noise for laser-like focus during desktop calls. 
price: 2871.460 
priceCurrency: THB

###

Same product?", no,False,False,False
